Year,Data File,Survey,Title,CSV,STATA_DATA,STATA,DICT,SPSS,SAS
2011,EAP2011,Employees by Assigned Position,"Employees by faculty status, primary function/occupational activity: Fall 2011",raw_data/2011/EAP2011.zip,raw_data/2011/EAP2011_Data_Stata.zip,raw_data/2011/EAP2011_STATA.zip,raw_data/2011/EAP2011_Dict.zip,raw_data/2011/EAP2011_SPS.zip,raw_data/2011/EAP2011_SAS.zip
2011,FLAGS2011,Completions,Response status for all survey components  (revised June 2013),raw_data/2011/FLAGS2011.zip,raw_data/2011/FLAGS2011_Data_Stata.zip,raw_data/2011/FLAGS2011_STATA.zip,raw_data/2011/FLAGS2011_Dict.zip,raw_data/2011/FLAGS2011_SPS.zip,raw_data/2011/FLAGS2011_SAS.zip
2011,FLAGS2011,Employees by Assigned Position,Response status for all survey components (revised December 2013),raw_data/2011/FLAGS2011.zip,raw_data/2011/FLAGS2011_Data_Stata.zip,raw_data/2011/FLAGS2011_STATA.zip,raw_data/2011/FLAGS2011_Dict.zip,raw_data/2011/FLAGS2011_SPS.zip,raw_data/2011/FLAGS2011_SAS.zip
2011,S2011_CN,Fall Staff,"Employees by primary occupation, race/ethnicity, and gender (Degree-granting institutions with less than 15 full-time employees and all nondegree-granting institutions): Fall 2011",raw_data/2011/S2011_CN.zip,raw_data/2011/S2011_CN_Data_Stata.zip,raw_data/2011/S2011_CN_STATA.zip,raw_data/2011/S2011_CN_Dict.zip,raw_data/2011/S2011_CN_SPS.zip,raw_data/2011/S2011_CN_SAS.zip
2011,FLAGS2011,Fall Staff,Response status for all survey components  (revised December 2013),raw_data/2011/FLAGS2011.zip,raw_data/2011/FLAGS2011_Data_Stata.zip,raw_data/2011/FLAGS2011_STATA.zip,raw_data/2011/FLAGS2011_Dict.zip,raw_data/2011/FLAGS2011_SPS.zip,raw_data/2011/FLAGS2011_SAS.zip
2011,C2011_A,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2010 to June 30, 2011  (revised June 2013)",raw_data/2011/C2011_A.zip,raw_data/2011/C2011_A_Data_Stata.zip,raw_data/2011/C2011_A_STATA.zip,raw_data/2011/C2011_A_Dict.zip,raw_data/2011/C2011_A_SPS.zip,raw_data/2011/C2011_A_SAS.zip
2010,EF2010A,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 2010  (revised January 2013)",raw_data/2010/EF2010A.zip,raw_data/2010/EF2010A_Data_Stata.zip,raw_data/2010/EF2010A_STATA.zip,raw_data/2010/EF2010A_Dict.zip,raw_data/2010/EF2010A_SPS.zip,raw_data/2010/EF2010A_SAS.zip
2010,HD2010,Institutional Characteristics,Directory information,raw_data/2010/HD2010.zip,raw_data/2010/HD2010_Data_Stata.zip,raw_data/2010/HD2010_STATA.zip,raw_data/2010/HD2010_Dict.zip,raw_data/2010/HD2010_SPS.zip,raw_data/2010/HD2010_SAS.zip
2010,IC2010,Institutional Characteristics,"Educational offerings, organization, admissions, services and athletic associations  (revised April 2012)",raw_data/2010/IC2010.zip,raw_data/2010/IC2010_Data_Stata.zip,raw_data/2010/IC2010_STATA.zip,raw_data/2010/IC2010_Dict.zip,raw_data/2010/IC2010_SPS.zip,raw_data/2010/IC2010_SAS.zip
2010,IC2010_AY,Institutional Characteristics,Student charges for academic year programs  (revised April 2012),raw_data/2010/IC2010_AY.zip,raw_data/2010/IC2010_AY_Data_Stata.zip,raw_data/2010/IC2010_AY_STATA.zip,raw_data/2010/IC2010_AY_Dict.zip,raw_data/2010/IC2010_AY_SPS.zip,raw_data/2010/IC2010_AY_SAS.zip
2010,IC2010_PY,Institutional Characteristics,Student charges by program (vocational programs)  (revised April 2012),raw_data/2010/IC2010_PY.zip,raw_data/2010/IC2010_PY_Data_Stata.zip,raw_data/2010/IC2010_PY_STATA.zip,raw_data/2010/IC2010_PY_Dict.zip,raw_data/2010/IC2010_PY_SPS.zip,raw_data/2010/IC2010_PY_SAS.zip
2010,FLAGS2010,Institutional Characteristics,Response status for all survey components  (revised April 2012),raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,EFFY2010,12-Month Enrollment,12-month unduplicated headcount: 2009-10  (revised April 2012),raw_data/2010/EFFY2010.zip,raw_data/2010/EFFY2010_Data_Stata.zip,raw_data/2010/EFFY2010_STATA.zip,raw_data/2010/EFFY2010_Dict.zip,raw_data/2010/EFFY2010_SPS.zip,raw_data/2010/EFFY2010_SAS.zip
2010,EFIA2010,12-Month Enrollment,12-month instructional activity: 2009-10  (revised April 2012),raw_data/2010/EFIA2010.zip,raw_data/2010/EFIA2010_Data_Stata.zip,raw_data/2010/EFIA2010_STATA.zip,raw_data/2010/EFIA2010_Dict.zip,raw_data/2010/EFIA2010_SPS.zip,raw_data/2010/EFIA2010_SAS.zip
2010,IC2010,Admissions and Test Scores,"Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations  (revised April 2012)",raw_data/2010/IC2010.zip,raw_data/2010/IC2010_Data_Stata.zip,raw_data/2010/IC2010_STATA.zip,raw_data/2010/IC2010_Dict.zip,raw_data/2010/IC2010_SPS.zip,raw_data/2010/IC2010_SAS.zip
2010,SAL2010_FACULTY,Instructional Staff/Salaries,"Faculty status of full-time instructional staff in 4-year institutions, by contract length, gender, and academic rank:  Academic year 2010-11 (revised January 2013)",raw_data/2010/SAL2010_FACULTY.zip,raw_data/2010/SAL2010_FACULTY_Data_Stata.zip,raw_data/2010/SAL2010_FACULTY_STATA.zip,raw_data/2010/SAL2010_FACULTY_Dict.zip,raw_data/2010/SAL2010_FACULTY_SPS.zip,raw_data/2010/SAL2010_FACULTY_SAS.zip
2010,SAL2010_B,Instructional Staff/Salaries,"Fringe benefits of full-time instructional staff, by contract length: Academic year 2010-11  (revised January 2013)",raw_data/2010/SAL2010_B.zip,raw_data/2010/SAL2010_B_Data_Stata.zip,raw_data/2010/SAL2010_B_STATA.zip,raw_data/2010/SAL2010_B_Dict.zip,raw_data/2010/SAL2010_B_SPS.zip,raw_data/2010/SAL2010_B_SAS.zip
2010,EF2010B,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 2010  (revised January 2013)",raw_data/2010/EF2010B.zip,raw_data/2010/EF2010B_Data_Stata.zip,raw_data/2010/EF2010B_STATA.zip,raw_data/2010/EF2010B_Dict.zip,raw_data/2010/EF2010B_SPS.zip,raw_data/2010/EF2010B_SAS.zip
2010,EF2010C,Fall Enrollment,Residence and migration of first-time freshman: Fall 2010  (revised January 2013),raw_data/2010/EF2010C.zip,raw_data/2010/EF2010C_Data_Stata.zip,raw_data/2010/EF2010C_STATA.zip,raw_data/2010/EF2010C_Dict.zip,raw_data/2010/EF2010C_SPS.zip,raw_data/2010/EF2010C_SAS.zip
2010,EF2010D,Fall Enrollment,"Total entering class, retention rates, and student-to-faculty ratio: Fall 2010  (revised January 2013)",raw_data/2010/EF2010D.zip,raw_data/2010/EF2010D_Data_Stata.zip,raw_data/2010/EF2010D_STATA.zip,raw_data/2010/EF2010D_Dict.zip,raw_data/2010/EF2010D_SPS.zip,raw_data/2010/EF2010D_SAS.zip
2010,FLAGS2010,Fall Enrollment,Response status for all survey components (revised January 2013),raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,C2010_A,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2009 to June 30, 2010  (revised April 2012)",raw_data/2010/C2010_A.zip,raw_data/2010/C2010_A_Data_Stata.zip,raw_data/2010/C2010_A_STATA.zip,raw_data/2010/C2010_A_Dict.zip,raw_data/2010/C2010_A_SPS.zip,raw_data/2010/C2010_A_SAS.zip
2010,FLAGS2010,Completions,Response status for all survey components  (revised April 2012),raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,SAL2010_A,Instructional Staff/Salaries,"Salaries of full-time instructional staff, by contract length, gender, and academic rank: Academic year 2010-11  (revised January 2013)",raw_data/2010/SAL2010_A.zip,raw_data/2010/SAL2010_A_Data_Stata.zip,raw_data/2010/SAL2010_A_STATA.zip,raw_data/2010/SAL2010_A_Dict.zip,raw_data/2010/SAL2010_A_SPS.zip,raw_data/2010/SAL2010_A_SAS.zip
2010,EF2010CP,Fall Enrollment,"Major field of study, race/ethnicity, gender, attendance status, and level of student: Fall 2010  (revised January 2013)",raw_data/2010/EF2010CP.zip,raw_data/2010/EF2010CP_Data_Stata.zip,raw_data/2010/EF2010CP_STATA.zip,raw_data/2010/EF2010CP_Dict.zip,raw_data/2010/EF2010CP_SPS.zip,raw_data/2010/EF2010CP_SAS.zip
2010,SAL2010_A_LT9,Instructional Staff/Salaries,"Number of full-time instructional faculty with less than 9-month contracts, by gender and academic rank: Academic year 2010-11  (revised January 2013)",raw_data/2010/SAL2010_A_LT9.zip,raw_data/2010/SAL2010_A_LT9_Data_Stata.zip,raw_data/2010/SAL2010_A_LT9_STATA.zip,raw_data/2010/SAL2010_A_LT9_Dict.zip,raw_data/2010/SAL2010_A_LT9_SPS.zip,raw_data/2010/SAL2010_A_LT9_SAS.zip
2010,FLAGS2010,Instructional Staff/Salaries,Response status for all survey components,raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,F0910_F2,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2010  (revised January 2013),raw_data/2010/F0910_F2.zip,raw_data/2010/F0910_F2_Data_Stata.zip,raw_data/2010/F0910_F2_STATA.zip,raw_data/2010/F0910_F2_Dict.zip,raw_data/2010/F0910_F2_SPS.zip,raw_data/2010/F0910_F2_SAS.zip
2010,FLAGS2010,Graduation Rates,Response status for all survey components (revised January 2013),raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,GR200_10,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2002  (4-year) and cohort year 2006 (less-than-4-year)  institutions(revised January 2013)",raw_data/2010/GR200_10.zip,raw_data/2010/GR200_10_Data_Stata.zip,raw_data/2010/GR200_10_STATA.zip,raw_data/2010/GR200_10_Dict.zip,raw_data/2010/GR200_10_SPS.zip,raw_data/2010/GR200_10_SAS.zip
2010,GR2010_L2,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2007 (less-than-2-year institutions)   (revised January 2013)",raw_data/2010/GR2010_L2.zip,raw_data/2010/GR2010_L2_Data_Stata.zip,raw_data/2010/GR2010_L2_STATA.zip,raw_data/2010/GR2010_L2_Dict.zip,raw_data/2010/GR2010_L2_SPS.zip,raw_data/2010/GR2010_L2_SAS.zip
2010,GR2010,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2004 (4-year) and cohort year 2007 (2-year) institutions  (revised January 2013)",raw_data/2010/GR2010.zip,raw_data/2010/GR2010_Data_Stata.zip,raw_data/2010/GR2010_STATA.zip,raw_data/2010/GR2010_Dict.zip,raw_data/2010/GR2010_SPS.zip,raw_data/2010/GR2010_SAS.zip
2010,FLAGS2010,Student Financial Aid and Net Price,Response status for all survey components (revised April 2012),raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,FLAGS2010,Finance,Response status for all survey components (revised January 2013),raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,F0910_F3,Finance,Private for-profit institutions: Fiscal year 2010  (revised January 2013),raw_data/2010/F0910_F3.zip,raw_data/2010/F0910_F3_Data_Stata.zip,raw_data/2010/F0910_F3_STATA.zip,raw_data/2010/F0910_F3_Dict.zip,raw_data/2010/F0910_F3_SPS.zip,raw_data/2010/F0910_F3_SAS.zip
2010,SFA0910,Student Financial Aid and Net Price,Student financial aid and net price: 2009-10  (revised April 2012),raw_data/2010/SFA0910.zip,raw_data/2010/SFA0910_Data_Stata.zip,raw_data/2010/SFA0910_STATA.zip,raw_data/2010/SFA0910_Dict.zip,raw_data/2010/SFA0910_SPS.zip,raw_data/2010/SFA0910_SAS.zip
2010,F0910_F1A,Finance,Public institutions - GASB 34/35: Fiscal year 2010  (revised January 2013),raw_data/2010/F0910_F1A.zip,raw_data/2010/F0910_F1A_Data_Stata.zip,raw_data/2010/F0910_F1A_STATA.zip,raw_data/2010/F0910_F1A_Dict.zip,raw_data/2010/F0910_F1A_SPS.zip,raw_data/2010/F0910_F1A_SAS.zip
2010,S2010_CN,Fall Staff,"Employees by primary occupation, race/ethnicity, and gender (Degree-granting institutions with less than 15 full-time employees and all nondegree-granting institutions): Fall 2010  (revised January 2013)",raw_data/2010/S2010_CN.zip,raw_data/2010/S2010_CN_Data_Stata.zip,raw_data/2010/S2010_CN_STATA.zip,raw_data/2010/S2010_CN_Dict.zip,raw_data/2010/S2010_CN_SPS.zip,raw_data/2010/S2010_CN_SAS.zip
2010,FLAGS2010,Employees by Assigned Position,Response status for all survey components (revised January 2013),raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,S2010_F,Fall Staff,"Full-time instruction/research/public service staff, by faculty status, academic rank, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2010  (revised January 2013)",raw_data/2010/S2010_F.zip,raw_data/2010/S2010_F_Data_Stata.zip,raw_data/2010/S2010_F_STATA.zip,raw_data/2010/S2010_F_Dict.zip,raw_data/2010/S2010_F_SPS.zip,raw_data/2010/S2010_F_SAS.zip
2010,S2010_G,Fall Staff,"New hires by primary occupation, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2010  (revised January 2013)",raw_data/2010/S2010_G.zip,raw_data/2010/S2010_G_Data_Stata.zip,raw_data/2010/S2010_G_STATA.zip,raw_data/2010/S2010_G_Dict.zip,raw_data/2010/S2010_G_SPS.zip,raw_data/2010/S2010_G_SAS.zip
2010,S2010_ABD,Fall Staff,"Employees by primary occupation, salary categories, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2010  (revised January 2013)",raw_data/2010/S2010_ABD.zip,raw_data/2010/S2010_ABD_Data_Stata.zip,raw_data/2010/S2010_ABD_STATA.zip,raw_data/2010/S2010_ABD_Dict.zip,raw_data/2010/S2010_ABD_SPS.zip,raw_data/2010/S2010_ABD_SAS.zip
2010,FLAGS2010,Fall Staff,Response status for all survey components (revised January 2013),raw_data/2010/FLAGS2010.zip,raw_data/2010/FLAGS2010_Data_Stata.zip,raw_data/2010/FLAGS2010_STATA.zip,raw_data/2010/FLAGS2010_Dict.zip,raw_data/2010/FLAGS2010_SPS.zip,raw_data/2010/FLAGS2010_SAS.zip
2010,EAP2010,Employees by Assigned Position,"Employees by faculty status, primary function/occupational activity: Fall 2010  (revised January 2013)",raw_data/2010/EAP2010.zip,raw_data/2010/EAP2010_Data_Stata.zip,raw_data/2010/EAP2010_STATA.zip,raw_data/2010/EAP2010_Dict.zip,raw_data/2010/EAP2010_SPS.zip,raw_data/2010/EAP2010_SAS.zip
2009,SAL2009_FACULTY,Instructional Staff/Salaries,"Faculty status of full-time instructional staff in 4-year institutions, by contract length, gender, and academic rank:  Academic year 2009-10",raw_data/2009/SAL2009_FACULTY.zip,raw_data/2009/SAL2009_FACULTY_Data_Stata.zip,raw_data/2009/SAL2009_FACULTY_STATA.zip,raw_data/2009/SAL2009_FACULTY_Dict.zip,raw_data/2009/SAL2009_FACULTY_SPS.zip,raw_data/2009/SAL2009_FACULTY_SAS.zip
2009,FLAGS2009,Graduation Rates,Response status for all survey components (revised April 2012),raw_data/2009/FLAGS2009.zip,raw_data/2009/FLAGS2009_Data_Stata.zip,raw_data/2009/FLAGS2009_STATA.zip,raw_data/2009/FLAGS2009_Dict.zip,raw_data/2009/FLAGS2009_SPS.zip,raw_data/2009/FLAGS2009_SAS.zip
2009,GR200_09,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2001  (4-year) and cohort year 2005 (less-than-4-year)  institutions (revised March 2012)",raw_data/2009/GR200_09.zip,raw_data/2009/GR200_09_Data_Stata.zip,raw_data/2009/GR200_09_STATA.zip,raw_data/2009/GR200_09_Dict.zip,raw_data/2009/GR200_09_SPS.zip,raw_data/2009/GR200_09_SAS.zip
2009,GR2009_L2,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2006 (less-than-2-year institutions)  (revised March 2012)",raw_data/2009/GR2009_L2.zip,raw_data/2009/GR2009_L2_Data_Stata.zip,raw_data/2009/GR2009_L2_STATA.zip,raw_data/2009/GR2009_L2_Dict.zip,raw_data/2009/GR2009_L2_SPS.zip,raw_data/2009/GR2009_L2_SAS.zip
2009,GR2009,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2003 (4-year) and cohort year 2006 (2-year) institutions (revised March 2012)",raw_data/2009/GR2009.zip,raw_data/2009/GR2009_Data_Stata.zip,raw_data/2009/GR2009_STATA.zip,raw_data/2009/GR2009_Dict.zip,raw_data/2009/GR2009_SPS.zip,raw_data/2009/GR2009_SAS.zip
2009,FLAGS2009,Student Financial Aid and Net Price,Response status for all survey components (revised April 2012),raw_data/2009/FLAGS2009.zip,raw_data/2009/FLAGS2009_Data_Stata.zip,raw_data/2009/FLAGS2009_STATA.zip,raw_data/2009/FLAGS2009_Dict.zip,raw_data/2009/FLAGS2009_SPS.zip,raw_data/2009/FLAGS2009_SAS.zip
2009,SFA0809,Student Financial Aid and Net Price,Student financial aid and net price: 2008-09 (revised March 2012),raw_data/2009/SFA0809.zip,raw_data/2009/SFA0809_Data_Stata.zip,raw_data/2009/SFA0809_STATA.zip,raw_data/2009/SFA0809_Dict.zip,raw_data/2009/SFA0809_SPS.zip,raw_data/2009/SFA0809_SAS.zip
2009,FLAGS2009,Finance,Response status for all survey components (revised April 2012),raw_data/2009/FLAGS2009.zip,raw_data/2009/FLAGS2009_Data_Stata.zip,raw_data/2009/FLAGS2009_STATA.zip,raw_data/2009/FLAGS2009_Dict.zip,raw_data/2009/FLAGS2009_SPS.zip,raw_data/2009/FLAGS2009_SAS.zip
2009,F0809_F3,Finance,Private for-profit institutions: Fiscal year 2009 (revised March 2012),raw_data/2009/F0809_F3.zip,raw_data/2009/F0809_F3_Data_Stata.zip,raw_data/2009/F0809_F3_STATA.zip,raw_data/2009/F0809_F3_Dict.zip,raw_data/2009/F0809_F3_SPS.zip,raw_data/2009/F0809_F3_SAS.zip
2009,F0809_F2,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2009 (revised March 2012),raw_data/2009/F0809_F2.zip,raw_data/2009/F0809_F2_Data_Stata.zip,raw_data/2009/F0809_F2_STATA.zip,raw_data/2009/F0809_F2_Dict.zip,raw_data/2009/F0809_F2_SPS.zip,raw_data/2009/F0809_F2_SAS.zip
2009,F0809_F1A,Finance,Public institutions - GASB 34/35: Fiscal year 2009 (revised April 2012),raw_data/2009/F0809_F1A.zip,raw_data/2009/F0809_F1A_Data_Stata.zip,raw_data/2009/F0809_F1A_STATA.zip,raw_data/2009/F0809_F1A_Dict.zip,raw_data/2009/F0809_F1A_SPS.zip,raw_data/2009/F0809_F1A_SAS.zip
2009,EAP2009,Employees by Assigned Position,"Employees by faculty status, primary function/occupational activity: Fall 2009 revised March 2012",raw_data/2009/EAP2009.zip,raw_data/2009/EAP2009_Data_Stata.zip,raw_data/2009/EAP2009_STATA.zip,raw_data/2009/EAP2009_Dict.zip,raw_data/2009/EAP2009_SPS.zip,raw_data/2009/EAP2009_SAS.zip
2009,SAL2009_B,Instructional Staff/Salaries,"Fringe benefits of full-time instructional staff, by contract length: Academic year 2009-10 revised March 2012",raw_data/2009/SAL2009_B.zip,raw_data/2009/SAL2009_B_Data_Stata.zip,raw_data/2009/SAL2009_B_STATA.zip,raw_data/2009/SAL2009_B_Dict.zip,raw_data/2009/SAL2009_B_SPS.zip,raw_data/2009/SAL2009_B_SAS.zip
2009,SAL2009_A,Instructional Staff/Salaries,"Salaries of full-time instructional staff, by contract length, gender, and academic rank: Academic year 2009-10 revised March 2012",raw_data/2009/SAL2009_A.zip,raw_data/2009/SAL2009_A_Data_Stata.zip,raw_data/2009/SAL2009_A_STATA.zip,raw_data/2009/SAL2009_A_Dict.zip,raw_data/2009/SAL2009_A_SPS.zip,raw_data/2009/SAL2009_A_SAS.zip
2009,FLAGS2009,Completions,Response status for all survey components  (revised April 2012),raw_data/2009/FLAGS2009.zip,raw_data/2009/FLAGS2009_Data_Stata.zip,raw_data/2009/FLAGS2009_STATA.zip,raw_data/2009/FLAGS2009_Dict.zip,raw_data/2009/FLAGS2009_SPS.zip,raw_data/2009/FLAGS2009_SAS.zip
2009,C2009_A,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2008 to June 30, 2009 (revised March 2012)",raw_data/2009/C2009_A.zip,raw_data/2009/C2009_A_Data_Stata.zip,raw_data/2009/C2009_A_STATA.zip,raw_data/2009/C2009_A_Dict.zip,raw_data/2009/C2009_A_SPS.zip,raw_data/2009/C2009_A_SAS.zip
2009,FLAGS2009,Fall Enrollment,Response status for all survey components (revised April 2012),raw_data/2009/FLAGS2009.zip,raw_data/2009/FLAGS2009_Data_Stata.zip,raw_data/2009/FLAGS2009_STATA.zip,raw_data/2009/FLAGS2009_Dict.zip,raw_data/2009/FLAGS2009_SPS.zip,raw_data/2009/FLAGS2009_SAS.zip
2009,EFEST2009,Fall Enrollment,Estimated enrollment: Fall 2009,raw_data/2009/EFEST2009.zip,raw_data/2009/EFEST2009_Data_Stata.zip,raw_data/2009/EFEST2009_STATA.zip,raw_data/2009/EFEST2009_Dict.zip,raw_data/2009/EFEST2009_SPS.zip,raw_data/2009/EFEST2009_SAS.zip
2009,EF2009D,Fall Enrollment,"Total entering class, retention rates, and student-to-faculty ratio: Fall 2009 (revised March 2012)",raw_data/2009/EF2009D.zip,raw_data/2009/EF2009D_Data_Stata.zip,raw_data/2009/EF2009D_STATA.zip,raw_data/2009/EF2009D_Dict.zip,raw_data/2009/EF2009D_SPS.zip,raw_data/2009/EF2009D_SAS.zip
2009,EF2009C,Fall Enrollment,Residence and migration of first-time freshman: Fall 2009 (revised March 2012),raw_data/2009/EF2009C.zip,raw_data/2009/EF2009C_Data_Stata.zip,raw_data/2009/EF2009C_STATA.zip,raw_data/2009/EF2009C_Dict.zip,raw_data/2009/EF2009C_SPS.zip,raw_data/2009/EF2009C_SAS.zip
2009,EF2009B,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 2009 (revised March 2012)",raw_data/2009/EF2009B.zip,raw_data/2009/EF2009B_Data_Stata.zip,raw_data/2009/EF2009B_STATA.zip,raw_data/2009/EF2009B_Dict.zip,raw_data/2009/EF2009B_SPS.zip,raw_data/2009/EF2009B_SAS.zip
2009,EF2009A,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 2009 (revised March 2012)",raw_data/2009/EF2009A.zip,raw_data/2009/EF2009A_Data_Stata.zip,raw_data/2009/EF2009A_STATA.zip,raw_data/2009/EF2009A_Dict.zip,raw_data/2009/EF2009A_SPS.zip,raw_data/2009/EF2009A_SAS.zip
2009,IC2009,Admissions and Test Scores,"Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations (revised March 2012)",raw_data/2009/IC2009.zip,raw_data/2009/IC2009_Data_Stata.zip,raw_data/2009/IC2009_STATA.zip,raw_data/2009/IC2009_Dict.zip,raw_data/2009/IC2009_SPS.zip,raw_data/2009/IC2009_SAS.zip
2009,EFIA2009,12-Month Enrollment,12-month instructional activity: 2008-09 (revised March 2012),raw_data/2009/EFIA2009.zip,raw_data/2009/EFIA2009_Data_Stata.zip,raw_data/2009/EFIA2009_STATA.zip,raw_data/2009/EFIA2009_Dict.zip,raw_data/2009/EFIA2009_SPS.zip,raw_data/2009/EFIA2009_SAS.zip
2009,EFFY2009,12-Month Enrollment,12-month unduplicated headcount: 2008-09 (revised March 2012),raw_data/2009/EFFY2009.zip,raw_data/2009/EFFY2009_Data_Stata.zip,raw_data/2009/EFFY2009_STATA.zip,raw_data/2009/EFFY2009_Dict.zip,raw_data/2009/EFFY2009_SPS.zip,raw_data/2009/EFFY2009_SAS.zip
2009,FLAGS2009,Institutional Characteristics,Response status for all survey components (revised April 2012),raw_data/2009/FLAGS2009.zip,raw_data/2009/FLAGS2009_Data_Stata.zip,raw_data/2009/FLAGS2009_STATA.zip,raw_data/2009/FLAGS2009_Dict.zip,raw_data/2009/FLAGS2009_SPS.zip,raw_data/2009/FLAGS2009_SAS.zip
2009,IC2009_PY,Institutional Characteristics,Student charges by program (vocational programs) (revised March 2012),raw_data/2009/IC2009_PY.zip,raw_data/2009/IC2009_PY_Data_Stata.zip,raw_data/2009/IC2009_PY_STATA.zip,raw_data/2009/IC2009_PY_Dict.zip,raw_data/2009/IC2009_PY_SPS.zip,raw_data/2009/IC2009_PY_SAS.zip
2009,IC2009_AY,Institutional Characteristics,Student charges for academic year programs (revised March 2012),raw_data/2009/IC2009_AY.zip,raw_data/2009/IC2009_AY_Data_Stata.zip,raw_data/2009/IC2009_AY_STATA.zip,raw_data/2009/IC2009_AY_Dict.zip,raw_data/2009/IC2009_AY_SPS.zip,raw_data/2009/IC2009_AY_SAS.zip
2009,IC2009,Institutional Characteristics,"Educational offerings, organization, admissions, services and athletic associations (revised March 2012)",raw_data/2009/IC2009.zip,raw_data/2009/IC2009_Data_Stata.zip,raw_data/2009/IC2009_STATA.zip,raw_data/2009/IC2009_Dict.zip,raw_data/2009/IC2009_SPS.zip,raw_data/2009/IC2009_SAS.zip
2009,HD2009,Institutional Characteristics,Directory information,raw_data/2009/HD2009.zip,raw_data/2009/HD2009_Data_Stata.zip,raw_data/2009/HD2009_STATA.zip,raw_data/2009/HD2009_Dict.zip,raw_data/2009/HD2009_SPS.zip,raw_data/2009/HD2009_SAS.zip
2009,S2009_ABD,Fall Staff,"Employees by primary occupation, salary categories, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2009 revised March 2012",raw_data/2009/S2009_ABD.zip,raw_data/2009/S2009_ABD_Data_Stata.zip,raw_data/2009/S2009_ABD_STATA.zip,raw_data/2009/S2009_ABD_Dict.zip,raw_data/2009/S2009_ABD_SPS.zip,raw_data/2009/S2009_ABD_SAS.zip
