varnumber,varname,codevalue,valuelabel,frequency,percent,file,year
16070,F1SYSCOD,303940,Regency Corporation,88,1.14,HD2014,2014
16070,F1SYSCOD,303950,Rembrandt Group,1,0.01,HD2014,2014
16070,F1SYSCOD,303970,Resource Productivity Management Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,303980,Ridley-Lowell School of Business Inc.,5,0.07000000000000002,HD2014,2014
16070,F1SYSCOD,304000,Rob Roy Academy Inc.,4,0.05,HD2014,2014
16070,F1SYSCOD,304010,Rockhurst University,1,0.01,HD2014,2014
16070,F1SYSCOD,304050,"Ross Education, LLC",29,0.38,HD2014,2014
16070,F1SYSCOD,304070,Rosslyn Training Academy of Cosmetology Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304080,Rudae's Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304120,SAE Institute Group Inc.,6,0.08,HD2014,2014
16070,F1SYSCOD,304130,SFC Acquisition,2,0.03,HD2014,2014
16070,F1SYSCOD,304150,SSS Education Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304170,San Diego Culinary Institute Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304180,San Joaquin Valley College Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304190,Sanbarcollbuscom Inc.,3,0.04,HD2014,2014
16070,F1SYSCOD,304200,Sapientis Educational Group Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304230,Silva and Lopez Associates Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304250,Southern California Education Corporation,1,0.01,HD2014,2014
16070,F1SYSCOD,304270,Steiner Education Group,28,0.36,HD2014,2014
16070,F1SYSCOD,304280,StenoTech Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304290,Stenograph LLC,3,0.04,HD2014,2014
16070,F1SYSCOD,304320,Sterling School of Beauty Culture Inc.,3,0.04,HD2014,2014
16070,F1SYSCOD,304370,Strayer Education Inc.,18,0.23000000000000004,HD2014,2014
16070,F1SYSCOD,304400,Studio Production Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304410,Stylemaster's Beauty Academy Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304420,Sullivan University System,4,0.05,HD2014,2014
16070,F1SYSCOD,304430,Summer Street Capital II LP,8,0.1,HD2014,2014
16070,F1SYSCOD,304440,Syllan Careers Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304450,TBES Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304460,TDDS Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304470,TechSkills LLC,2,0.03,HD2014,2014
16070,F1SYSCOD,304500,Technology Training Systems Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304520,The Fashion Institute of Design and Merchandising,4,0.05,HD2014,2014
16070,F1SYSCOD,304530,The Infilaw System,3,0.04,HD2014,2014
16070,F1SYSCOD,304550,The Salon Professional Academy,7,0.09,HD2014,2014
16070,F1SYSCOD,304580,The Taft University System Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304590,Tint School of Makeup & Cosmetology,4,0.05,HD2014,2014
16070,F1SYSCOD,304600,Total Looks Corporation,1,0.01,HD2014,2014
16070,F1SYSCOD,304610,Training Services Inc.,9,0.12,HD2014,2014
16070,F1SYSCOD,304630,Tri-County Schools of Beauty Culture Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304650,Tri-State Educational Systems Inc.,4,0.05,HD2014,2014
16070,F1SYSCOD,304660,Triangle Tech Inc.,6,0.08,HD2014,2014
16070,F1SYSCOD,304670,Tricoci University of Beauty Culture LLC,10,0.13,HD2014,2014
16070,F1SYSCOD,304690,Triumph Higher Education Group,2,0.03,HD2014,2014
16070,F1SYSCOD,304700,Tulsa Welding School Inc.,5,0.07000000000000002,HD2014,2014
16070,F1SYSCOD,304730,UCAS Inc.,5,0.07000000000000002,HD2014,2014
16070,F1SYSCOD,304740,Ultimate Medical Academy LLC,2,0.03,HD2014,2014
16070,F1SYSCOD,304760,Unitech Training Academy Inc.,5,0.07000000000000002,HD2014,2014
16070,F1SYSCOD,304770,United Investments of Illinois Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304780,Unitek Information Systems,1,0.01,HD2014,2014
16070,F1SYSCOD,304790,Universal College of Beauty Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304800,Universal Technical Institute Inc.,11,0.14,HD2014,2014
16070,F1SYSCOD,304810,University of Northwestern Ohio,1,0.01,HD2014,2014
16070,F1SYSCOD,304820,University of Phoenix,38,0.49,HD2014,2014
16070,F1SYSCOD,304840,VCC Management LLC,4,0.05,HD2014,2014
16070,F1SYSCOD,304850,Valley Training Centers Inc.,3,0.04,HD2014,2014
16070,F1SYSCOD,304860,Vatterott Educational Centers Inc.,23,0.3,HD2014,2014
16070,F1SYSCOD,304880,Venus Schools Inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,304905,Vocational Training Institute,1,0.01,HD2014,2014
16070,F1SYSCOD,304910,Volunteer Beauty Inc.,4,0.05,HD2014,2014
16070,F1SYSCOD,304920,Wards Corner Beauty Academy Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304930,WellSpring Resources Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304950,West Coast University Inc.,5,0.07000000000000002,HD2014,2014
16070,F1SYSCOD,304970,West Virginia Junior College Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,304980,Weston Educational Inc.,9,0.12,HD2014,2014
16070,F1SYSCOD,304990,Westwood College,14,0.18,HD2014,2014
16070,F1SYSCOD,305010,WorkForce Training Solutions Inc.,2,0.03,HD2014,2014
16070,F1SYSCOD,305020,Xenon International Academy,3,0.04,HD2014,2014
16070,F1SYSCOD,305030,Yearwood Corporation,5,0.07000000000000002,HD2014,2014
16070,F1SYSCOD,305040,York Technical Institute LLC,2,0.03,HD2014,2014
16070,F1SYSCOD,305060,professional hands institute inc.,1,0.01,HD2014,2014
16070,F1SYSCOD,400010,Institute of Allied Medical Professions,1,0.01,HD2014,2014
16070,F1SYSCOD,-1,Not reported,10,0.13,HD2014,2014
16070,F1SYSCOD,-2,Not applicable,4059,52.8,HD2014,2014
16116,COUNTYCD,-2,Not applicable,4,0.05,HD2014,2014
16116,COUNTYCD,1003,"Baldwin County, AL",4,0.05,HD2014,2014
16116,COUNTYCD,1015,"Calhoun County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1031,"Coffee County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1033,"Colbert County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1035,"Conecuh County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1039,"Covington County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1043,"Cullman County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1045,"Dale County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1047,"Dallas County, AL",3,0.04,HD2014,2014
16116,COUNTYCD,1051,"Elmore County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1053,"Escambia County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1055,"Etowah County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1069,"Houston County, AL",2,0.03,HD2014,2014
16116,COUNTYCD,1071,"Jackson County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1073,"Jefferson County, AL",17,0.22,HD2014,2014
16116,COUNTYCD,1077,"Lauderdale County, AL",2,0.03,HD2014,2014
16116,COUNTYCD,1081,"Lee County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1083,"Limestone County, AL",2,0.03,HD2014,2014
16116,COUNTYCD,1087,"Macon County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1089,"Madison County, AL",9,0.12,HD2014,2014
16116,COUNTYCD,1095,"Marshall County, AL",2,0.03,HD2014,2014
16116,COUNTYCD,1097,"Mobile County, AL",11,0.14,HD2014,2014
16116,COUNTYCD,1099,"Monroe County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1101,"Montgomery County, AL",13,0.17,HD2014,2014
16116,COUNTYCD,1105,"Perry County, AL",2,0.03,HD2014,2014
16116,COUNTYCD,1109,"Pike County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1111,"Randolph County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1113,"Russell County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1117,"Shelby County, AL",3,0.04,HD2014,2014
16116,COUNTYCD,1119,"Sumter County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1121,"Talladega County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1123,"Tallapoosa County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,1125,"Tuscaloosa County, AL",5,0.07000000000000002,HD2014,2014
16116,COUNTYCD,1127,"Walker County, AL",1,0.01,HD2014,2014
16116,COUNTYCD,2020,"Anchorage Municipality, AK",4,0.05,HD2014,2014
16116,COUNTYCD,2090,"Fairbanks North Star Borough, AK",2,0.03,HD2014,2014
16116,COUNTYCD,2110,"Juneau City and Borough, AK",1,0.01,HD2014,2014
16116,COUNTYCD,2122,"Kenai Peninsula Borough, AK",2,0.03,HD2014,2014
16116,COUNTYCD,2170,"Matanuska-Susitna Borough, AK",1,0.01,HD2014,2014
16116,COUNTYCD,2185,"North Slope Borough, AK",1,0.01,HD2014,2014
16116,COUNTYCD,2261,"Valdez-Cordova Census Area, AK",1,0.01,HD2014,2014
16116,COUNTYCD,4001,"Apache County, AZ",1,0.01,HD2014,2014
16116,COUNTYCD,4003,"Cochise County, AZ",1,0.01,HD2014,2014
16116,COUNTYCD,4005,"Coconino County, AZ",4,0.05,HD2014,2014
16116,COUNTYCD,4009,"Graham County, AZ",2,0.03,HD2014,2014
16116,COUNTYCD,4013,"Maricopa County, AZ",99,1.29,HD2014,2014
16116,COUNTYCD,4015,"Mohave County, AZ",4,0.05,HD2014,2014
16116,COUNTYCD,4017,"Navajo County, AZ",1,0.01,HD2014,2014
16116,COUNTYCD,4019,"Pima County, AZ",24,0.31,HD2014,2014
16116,COUNTYCD,4021,"Pinal County, AZ",2,0.03,HD2014,2014
16116,COUNTYCD,4025,"Yavapai County, AZ",6,0.08,HD2014,2014
16116,COUNTYCD,4027,"Yuma County, AZ",1,0.01,HD2014,2014
16116,COUNTYCD,5003,"Ashley County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5005,"Baxter County, AR",2,0.03,HD2014,2014
16116,COUNTYCD,5007,"Benton County, AR",5,0.07000000000000002,HD2014,2014
16116,COUNTYCD,5009,"Boone County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5013,"Calhoun County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5019,"Clark County, AR",3,0.04,HD2014,2014
16116,COUNTYCD,5027,"Columbia County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5029,"Conway County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5031,"Craighead County, AR",2,0.03,HD2014,2014
16116,COUNTYCD,5035,"Crittenden County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5043,"Drew County, AR",2,0.03,HD2014,2014
16116,COUNTYCD,5045,"Faulkner County, AR",5,0.07000000000000002,HD2014,2014
16116,COUNTYCD,5051,"Garland County, AR",2,0.03,HD2014,2014
16116,COUNTYCD,5055,"Greene County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5057,"Hempstead County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5059,"Hot Spring County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5063,"Independence County, AR",2,0.03,HD2014,2014
16116,COUNTYCD,5065,"Izard County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5067,"Jackson County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5069,"Jefferson County, AR",4,0.05,HD2014,2014
16116,COUNTYCD,5071,"Johnson County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5075,"Lawrence County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5093,"Mississippi County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5107,"Phillips County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5113,"Polk County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5115,"Pope County, AR",2,0.03,HD2014,2014
16116,COUNTYCD,5119,"Pulaski County, AR",26,0.34,HD2014,2014
16116,COUNTYCD,5121,"Randolph County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5123,"St. Francis County, AR",2,0.03,HD2014,2014
16116,COUNTYCD,5131,"Sebastian County, AR",4,0.05,HD2014,2014
16116,COUNTYCD,5133,"Sevier County, AR",1,0.01,HD2014,2014
16116,COUNTYCD,5139,"Union County, AR",2,0.03,HD2014,2014
16116,COUNTYCD,5143,"Washington County, AR",6,0.08,HD2014,2014
16116,COUNTYCD,5145,"White County, AR",3,0.04,HD2014,2014
16116,COUNTYCD,6001,"Alameda County, CA",44,0.57,HD2014,2014
16116,COUNTYCD,6007,"Butte County, CA",2,0.03,HD2014,2014
16116,COUNTYCD,6013,"Contra Costa County, CA",14,0.18,HD2014,2014
16116,COUNTYCD,6017,"El Dorado County, CA",1,0.01,HD2014,2014
16116,COUNTYCD,6019,"Fresno County, CA",24,0.31,HD2014,2014
16116,COUNTYCD,6023,"Humboldt County, CA",4,0.05,HD2014,2014
16116,COUNTYCD,6025,"Imperial County, CA",4,0.05,HD2014,2014
16116,COUNTYCD,6029,"Kern County, CA",8,0.1,HD2014,2014
16116,COUNTYCD,6031,"Kings County, CA",2,0.03,HD2014,2014
16116,COUNTYCD,6035,"Lassen County, CA",1,0.01,HD2014,2014
16116,COUNTYCD,6037,"Los Angeles County, CA",223,2.9,HD2014,2014
16116,COUNTYCD,6039,"Madera County, CA",1,0.01,HD2014,2014
16116,COUNTYCD,6041,"Marin County, CA",3,0.04,HD2014,2014
16116,COUNTYCD,6045,"Mendocino County, CA",2,0.03,HD2014,2014
16116,COUNTYCD,6047,"Merced County, CA",4,0.05,HD2014,2014
16116,COUNTYCD,6053,"Monterey County, CA",11,0.14,HD2014,2014
16116,COUNTYCD,6055,"Napa County, CA",3,0.04,HD2014,2014
16116,COUNTYCD,6059,"Orange County, CA",77,1,HD2014,2014
16116,COUNTYCD,6061,"Placer County, CA",4,0.05,HD2014,2014
16116,COUNTYCD,6063,"Plumas County, CA",1,0.01,HD2014,2014
16116,COUNTYCD,6065,"Riverside County, CA",40,0.52,HD2014,2014
16116,COUNTYCD,6067,"Sacramento County, CA",35,0.4600000000000001,HD2014,2014
16116,COUNTYCD,6071,"San Bernardino County, CA",38,0.49,HD2014,2014
16116,COUNTYCD,6073,"San Diego County, CA",72,0.9399999999999998,HD2014,2014
16116,COUNTYCD,6075,"San Francisco County, CA",22,0.29,HD2014,2014
16116,COUNTYCD,6077,"San Joaquin County, CA",10,0.13,HD2014,2014
16116,COUNTYCD,6079,"San Luis Obispo County, CA",5,0.07000000000000002,HD2014,2014
16116,COUNTYCD,6081,"San Mateo County, CA",9,0.12,HD2014,2014
16116,COUNTYCD,6083,"Santa Barbara County, CA",11,0.14,HD2014,2014
16116,COUNTYCD,6085,"Santa Clara County, CA",32,0.42,HD2014,2014
16116,COUNTYCD,6087,"Santa Cruz County, CA",6,0.08,HD2014,2014
16116,COUNTYCD,6089,"Shasta County, CA",4,0.05,HD2014,2014
16116,COUNTYCD,6093,"Siskiyou County, CA",1,0.01,HD2014,2014
16116,COUNTYCD,6095,"Solano County, CA",7,0.09,HD2014,2014
16116,COUNTYCD,6097,"Sonoma County, CA",5,0.07000000000000002,HD2014,2014
16116,COUNTYCD,6099,"Stanislaus County, CA",12,0.16,HD2014,2014
16116,COUNTYCD,6101,"Sutter County, CA",2,0.03,HD2014,2014
16116,COUNTYCD,6107,"Tulare County, CA",9,0.12,HD2014,2014
16116,COUNTYCD,6109,"Tuolumne County, CA",1,0.01,HD2014,2014
16116,COUNTYCD,6111,"Ventura County, CA",17,0.22,HD2014,2014
16116,COUNTYCD,6113,"Yolo County, CA",4,0.05,HD2014,2014
16116,COUNTYCD,6115,"Yuba County, CA",1,0.01,HD2014,2014
16116,COUNTYCD,8001,"Adams County, CO",8,0.1,HD2014,2014
16116,COUNTYCD,8003,"Alamosa County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8005,"Arapahoe County, CO",21,0.27,HD2014,2014
16116,COUNTYCD,8013,"Boulder County, CO",8,0.1,HD2014,2014
16116,COUNTYCD,8014,"Broomfield County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8029,"Delta County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8031,"Denver County, CO",24,0.31,HD2014,2014
16116,COUNTYCD,8035,"Douglas County, CO",4,0.05,HD2014,2014
16116,COUNTYCD,8041,"El Paso County, CO",24,0.31,HD2014,2014
16116,COUNTYCD,8045,"Garfield County, CO",2,0.03,HD2014,2014
16116,COUNTYCD,8051,"Gunnison County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8059,"Jefferson County, CO",18,0.23000000000000004,HD2014,2014
16116,COUNTYCD,8067,"La Plata County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8069,"Larimer County, CO",7,0.09,HD2014,2014
16116,COUNTYCD,8071,"Las Animas County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8075,"Logan County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8077,"Mesa County, CO",3,0.04,HD2014,2014
16116,COUNTYCD,8087,"Morgan County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8089,"Otero County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8099,"Prowers County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8101,"Pueblo County, CO",2,0.03,HD2014,2014
16116,COUNTYCD,8103,"Rio Blanco County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8119,"Teller County, CO",1,0.01,HD2014,2014
16116,COUNTYCD,8123,"Weld County, CO",4,0.05,HD2014,2014
16116,COUNTYCD,9001,"Fairfield County, CT",20,0.26,HD2014,2014
16116,COUNTYCD,9003,"Hartford County, CT",27,0.35,HD2014,2014
16116,COUNTYCD,9005,"Litchfield County, CT",1,0.01,HD2014,2014
16116,COUNTYCD,9007,"Middlesex County, CT",4,0.05,HD2014,2014
16116,COUNTYCD,9009,"New Haven County, CT",29,0.38,HD2014,2014
16116,COUNTYCD,9011,"New London County, CT",10,0.13,HD2014,2014
16116,COUNTYCD,9013,"Tolland County, CT",2,0.03,HD2014,2014
16116,COUNTYCD,9015,"Windham County, CT",4,0.05,HD2014,2014
16116,COUNTYCD,10001,"Kent County, DE",5,0.07000000000000002,HD2014,2014
16116,COUNTYCD,10003,"New Castle County, DE",12,0.16,HD2014,2014
16116,COUNTYCD,10005,"Sussex County, DE",3,0.04,HD2014,2014
16116,COUNTYCD,11001,"District of Columbia, DC",25,0.33,HD2014,2014
16116,COUNTYCD,12001,"Alachua County, FL",10,0.13,HD2014,2014
16116,COUNTYCD,12005,"Bay County, FL",3,0.04,HD2014,2014
16116,COUNTYCD,12007,"Bradford County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12009,"Brevard County, FL",7,0.09,HD2014,2014
16116,COUNTYCD,12011,"Broward County, FL",44,0.57,HD2014,2014
16116,COUNTYCD,12015,"Charlotte County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12017,"Citrus County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12019,"Clay County, FL",5,0.07000000000000002,HD2014,2014
16116,COUNTYCD,12021,"Collier County, FL",6,0.08,HD2014,2014
16116,COUNTYCD,12023,"Columbia County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12031,"Duval County, FL",32,0.42,HD2014,2014
16116,COUNTYCD,12033,"Escambia County, FL",8,0.1,HD2014,2014
16116,COUNTYCD,12035,"Flagler County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12053,"Hernando County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12055,"Highlands County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12057,"Hillsborough County, FL",28,0.36,HD2014,2014
16116,COUNTYCD,12063,"Jackson County, FL",2,0.03,HD2014,2014
16116,COUNTYCD,12069,"Lake County, FL",3,0.04,HD2014,2014
16116,COUNTYCD,12071,"Lee County, FL",14,0.18,HD2014,2014
16116,COUNTYCD,12073,"Leon County, FL",8,0.1,HD2014,2014
16116,COUNTYCD,12079,"Madison County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12081,"Manatee County, FL",7,0.09,HD2014,2014
16116,COUNTYCD,12083,"Marion County, FL",4,0.05,HD2014,2014
16116,COUNTYCD,12085,"Martin County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12086,"Miami-Dade County, FL",82,1.0700000000000003,HD2014,2014
16116,COUNTYCD,12087,"Monroe County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12091,"Okaloosa County, FL",2,0.03,HD2014,2014
16116,COUNTYCD,12095,"Orange County, FL",30,0.39,HD2014,2014
16116,COUNTYCD,12097,"Osceola County, FL",3,0.04,HD2014,2014
16116,COUNTYCD,12099,"Palm Beach County, FL",30,0.39,HD2014,2014
16116,COUNTYCD,12101,"Pasco County, FL",6,0.08,HD2014,2014
16116,COUNTYCD,12103,"Pinellas County, FL",18,0.23000000000000004,HD2014,2014
16116,COUNTYCD,12105,"Polk County, FL",11,0.14,HD2014,2014
16116,COUNTYCD,12107,"Putnam County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12109,"St. Johns County, FL",2,0.03,HD2014,2014
16116,COUNTYCD,12111,"St. Lucie County, FL",5,0.07000000000000002,HD2014,2014
16116,COUNTYCD,12113,"Santa Rosa County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12115,"Sarasota County, FL",7,0.09,HD2014,2014
16116,COUNTYCD,12117,"Seminole County, FL",15,0.2,HD2014,2014
16116,COUNTYCD,12119,"Sumter County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12121,"Suwannee County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12123,"Taylor County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12127,"Volusia County, FL",8,0.1,HD2014,2014
16116,COUNTYCD,12131,"Walton County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,12133,"Washington County, FL",1,0.01,HD2014,2014
16116,COUNTYCD,13009,"Baldwin County, GA",4,0.05,HD2014,2014
16116,COUNTYCD,13013,"Barrow County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13021,"Bibb County, GA",7,0.09,HD2014,2014
16116,COUNTYCD,13031,"Bulloch County, GA",2,0.03,HD2014,2014
16116,COUNTYCD,13045,"Carroll County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13051,"Chatham County, GA",10,0.13,HD2014,2014
16116,COUNTYCD,13057,"Cherokee County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13059,"Clarke County, GA",3,0.04,HD2014,2014
16116,COUNTYCD,13063,"Clayton County, GA",8,0.1,HD2014,2014
16116,COUNTYCD,13067,"Cobb County, GA",13,0.17,HD2014,2014
16116,COUNTYCD,13069,"Coffee County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13071,"Colquitt County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13073,"Columbia County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13083,"Dade County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13087,"Decatur County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13089,"DeKalb County, GA",22,0.29,HD2014,2014
16116,COUNTYCD,13095,"Dougherty County, GA",3,0.04,HD2014,2014
16116,COUNTYCD,13097,"Douglas County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13107,"Emanuel County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13113,"Fayette County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13115,"Floyd County, GA",4,0.05,HD2014,2014
16116,COUNTYCD,13119,"Franklin County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13121,"Fulton County, GA",39,0.51,HD2014,2014
16116,COUNTYCD,13127,"Glynn County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13135,"Gwinnett County, GA",10,0.13,HD2014,2014
16116,COUNTYCD,13137,"Habersham County, GA",2,0.03,HD2014,2014
16116,COUNTYCD,13139,"Hall County, GA",4,0.05,HD2014,2014
16116,COUNTYCD,13143,"Haralson County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13153,"Houston County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13171,"Lamar County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13175,"Laurens County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13185,"Lowndes County, GA",2,0.03,HD2014,2014
16116,COUNTYCD,13187,"Lumpkin County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13209,"Montgomery County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13215,"Muscogee County, GA",7,0.09,HD2014,2014
16116,COUNTYCD,13223,"Paulding County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13225,"Peach County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13243,"Randolph County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13245,"Richmond County, GA",9,0.12,HD2014,2014
16116,COUNTYCD,13247,"Rockdale County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13255,"Spalding County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13257,"Stephens County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13261,"Sumter County, GA",2,0.03,HD2014,2014
16116,COUNTYCD,13275,"Thomas County, GA",2,0.03,HD2014,2014
16116,COUNTYCD,13277,"Tift County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13279,"Toombs County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13281,"Towns County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13285,"Troup County, GA",2,0.03,HD2014,2014
16116,COUNTYCD,13299,"Ware County, GA",2,0.03,HD2014,2014
16116,COUNTYCD,13303,"Washington County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13305,"Wayne County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13311,"White County, GA",1,0.01,HD2014,2014
16116,COUNTYCD,13313,"Whitfield County, GA",2,0.03,HD2014,2014
16116,COUNTYCD,15001,"Hawaii County, HI",4,0.05,HD2014,2014
16116,COUNTYCD,15003,"Honolulu County, HI",23,0.3,HD2014,2014
16116,COUNTYCD,15007,"Kauai County, HI",1,0.01,HD2014,2014
16116,COUNTYCD,15009,"Maui County, HI",1,0.01,HD2014,2014
16116,COUNTYCD,16001,"Ada County, ID",14,0.18,HD2014,2014
16116,COUNTYCD,16005,"Bannock County, ID",2,0.03,HD2014,2014
16116,COUNTYCD,16011,"Bingham County, ID",1,0.01,HD2014,2014
16116,COUNTYCD,16019,"Bonneville County, ID",3,0.04,HD2014,2014
16116,COUNTYCD,16027,"Canyon County, ID",7,0.09,HD2014,2014
16116,COUNTYCD,16031,"Cassia County, ID",1,0.01,HD2014,2014
16116,COUNTYCD,16053,"Jerome County, ID",1,0.01,HD2014,2014
16116,COUNTYCD,16055,"Kootenai County, ID",2,0.03,HD2014,2014
16116,COUNTYCD,16057,"Latah County, ID",3,0.04,HD2014,2014
16116,COUNTYCD,16065,"Madison County, ID",3,0.04,HD2014,2014
16116,COUNTYCD,16069,"Nez Perce County, ID",3,0.04,HD2014,2014
16116,COUNTYCD,16083,"Twin Falls County, ID",4,0.05,HD2014,2014
16116,COUNTYCD,17001,"Adams County, IL",7,0.09,HD2014,2014
16116,COUNTYCD,17005,"Bond County, IL",1,0.01,HD2014,2014
16116,COUNTYCD,17019,"Champaign County, IL",5,0.07000000000000002,HD2014,2014
